Latitude,Longitude,Limiting_Magnitude
28.5191,-16.3169,3
28.654,-17.869,1
28.6559,-17.9166,2
28.6453,-17.9334,4
28.655,-17.927,4
28.5191,-16.3169,4
52.2013,20.7195,1
28.5191,-16.3169,4
28.586,-17.9095,4
28.5854,-17.8802,3
28.6453,-17.9334,4
28.5854,-17.8802,3
44.0548,-121.327,2
35.7326,-81.3401,4
28.5854,-17.91,4
41.3412,21.5623,5
41.3425,21.5583,2
41.3354,21.5433,3
41.3362,21.5447,3
41.3442,21.5623,2
41.3432,21.5595,2
41.348,21.5645,3
41.3435,21.5556,5
41.3452,21.5584,3
41.3472,21.562,4
33.9511,-118.225,1
41.1919,-111.94,2
35.987,-87.145,5
35.987,-87.145,5
28.6586,-17.9084,2
28.6453,-17.9334,1
34.5828,-117.409,4
28.6453,-17.9334,1
28.5854,-17.8802,1
28.6683,-17.9032,2
28.5854,-17.8802,2
-31.3862,-57.962,2
28.6559,-17.9166,2
28.6558,-17.9182,2
28.655,-17.927,3
36.1146,138.723,4
28.6683,-17.9032,2
-34.6341,-54.1703,2
52.2181,21.1045,1
28.6472,-17.8941,2
39.2288,-84.0447,1
45.0914,14.1236,1
45.0961,14.1066,4
45.1976,14.2285,1
45.1976,14.2285,4
45.1976,14.2285,2
45.0898,14.1352,3
45.0961,14.1106,2
45.0914,14.1236,3
45.0565,14.0583,2
45.0833,14.1584,2
45.0914,14.1236,4
45.0792,14.097,3
45.4448,14.0666,2
45.0673,14.0689,5
28.6529,-17.9439,3
28.6683,-17.9032,3
28.6604,-17.9203,1
28.5854,-17.8802,3
52.2439,21.0713,2
28.6683,-17.9032,4
28.655,-17.927,3
28.6453,-17.9334,5
-34.9035,-56.1757,5
45.0576,14.067,2
45.0914,14.1236,2
45.0576,14.067,1
45.0915,14.1339,3
45.0906,14.1033,1
45.0914,14.1236,1
45.0914,14.1236,1
-23.971,-46.3688,2
-23.9764,-46.3713,2
52.2297,21.0122,2
52.2297,21.0122,2
52.2326,21.0479,2
52.4479,21.2369,4
28.6683,-17.9032,4
50.7759,15.7556,4
28.5854,-17.8802,4
28.6559,-17.9166,1
28.655,-17.927,5
-34.9038,-56.1759,5
28.6386,-17.9445,6
28.643,-17.8953,3
-34.9037,-56.1759,3
28.6682,-17.9032,5
4.53126,-74.1192,1
28.6683,-17.9031,5
28.6604,-17.9203,1
-30.8961,-55.5425,4
35.1184,137.719,5
35.7373,139.743,3
28.6472,-17.8941,2
52.3921,21.1434,3
28.655,-17.927,2
28.6427,-17.9332,3
28.6683,-17.9032,5
28.6511,-17.8835,3
45.4979,-89.4386,1
28.655,-17.927,2
28.656,-17.9167,3
28.6602,-17.9067,5
28.655,-17.927,4
28.655,-17.927,5
-34.8709,-56.1469,5
-23.6653,-46.5211,3
28.5854,-17.8802,3
-24.1129,152.714,7
37.411,-94.6918,2
-23.2713,16.5018,7
28.6529,-17.9439,3
28.6511,-17.8835,1
52.2834,21.0565,3
-31.396,-57.9544,7
28.6604,-17.9203,1
28.6604,-17.9203,1
52.175,21.0822,1
28.6518,-17.88,2
31.7619,-106.485,6
28.6617,-17.845,6
28.6608,-17.854,6
52.3738,21.2267,1
31.7619,-106.485,5
28.6616,-17.845,6
28.6518,-17.88,5
44.0548,-121.327,2
52.2345,21.0814,3
52.2342,21.0813,2
52.2344,21.0818,3
28.6518,-17.88,1
28.643,-17.8953,2
28.5854,-17.8802,3
52.1676,21.3251,4
-29.0182,-70.6915,6
48.8717,2.39857,2
52.2238,20.9091,3
28.5854,-17.8802,4
28.6604,-17.9203,2
47.4965,-117.574,2
52.2446,21.0714,2
-34.9077,-56.189,2
52.3213,21.1036,2
52.3392,21.196,1
-31.9198,-71.5085,4
28.6512,-17.8835,2
28.5854,-17.8802,4
28.6604,-17.9203,2
28.643,-17.8953,2
-31.3787,-57.9417,3
28.5854,-17.8802,4
-31.3927,-57.9761,2
28.6512,-17.8835,2
28.6604,-17.9203,2
28.655,-17.927,3
28.586,-17.9095,3
-31.3837,-57.9769,2
-30.8961,-55.5425,5
28.5854,-17.8802,4
28.6453,-17.9334,3
28.6559,-17.9166,1
37.7249,-122.156,2
28.6427,-17.9332,2
28.6472,-17.8941,3
28.656,-17.9166,2
26.882,-80.0612,3
28.655,-17.927,4
37.7249,-122.156,2
44.0548,-121.327,2
28.6683,-17.9032,5
45.3543,-117.23,3
28.6587,-17.9129,2
28.6511,-17.8835,3
28.6683,-17.9032,5
37.7249,-122.156,3
28.6604,-17.9203,2
28.6683,-17.9032,3
28.6472,-17.8941,2
28.6511,-17.8835,2
28.655,-17.927,1
28.6472,-17.8941,2
28.5592,-17.8719,3
28.6511,-17.8835,1
28.5854,-17.8802,4
28.5854,-17.8802,3
28.5854,-17.8802,3
28.6453,-17.9334,1
-31.3821,-57.9651,4
28.643,-17.8953,1
28.5854,-17.8802,3
28.6529,-17.9439,3
44.0548,-121.327,2
28.6511,-17.8835,1
28.6529,-17.9439,3
28.6593,-17.8947,5
28.6683,-17.9032,3
28.6529,-17.9439,2
28.6529,-17.9439,3
28.6683,-17.9032,2
28.655,-17.927,1
49.3612,8.7984,3
28.6683,-17.9032,2
-31.7807,-70.9682,3
-44.618,169.257,2
28.6683,-17.9032,3
39.951,-105.361,5
28.6683,-17.9032,4
49.3866,8.80228,5
35.6823,-78.4544,4
-30.9032,-55.5409,3
33.337,-111.426,5
49.3866,8.80228,5
46.2692,17.9121,6
-31.7806,-70.9681,3
38.8878,-119.82,7
49.3866,8.80228,5
28.6683,-17.9032,3
28.6603,-17.907,4
49.6178,7.32906,4
35.6821,-78.4545,2
42.6318,-98.6943,7
44.0548,-121.327,1
28.6684,-17.9031,5
-33.4159,-70.5952,3
37.5591,-97.1279,1
-23.6724,-46.5259,3
-23.6724,-46.5259,3
32.1752,-96.0336,3
-31.0813,-57.6115,3
35.4424,-80.268,4
35.6821,-78.4545,5
-30.1676,-70.8027,7
-31.7805,-70.9686,2
-31.7806,-70.9685,3
-31.7825,-70.9607,3
-34.7897,-56.134,1
-31.7807,-70.9682,3
-31.7825,-70.9607,3
-31.3954,-57.98,1
-31.3913,-57.9469,2
-31.3844,-57.9564,1
50.8647,16.7078,6
-34.895,-56.1688,1
-34.7897,-56.134,1
-24.1617,-70.1743,6
-37.9725,145.496,4
40.8856,-0.625053,5
37.7139,-97.1364,3
41.6554,-87.8009,2
45.5627,-78.5946,6
-34.7896,-56.1339,3
-34.8904,-56.1713,3
35.3266,-120.491,6
43.9549,3.07128,6
-34.7897,-56.134,2
-34.7982,-56.1161,2
37.3997,126.956,1
-29.9795,-70.9523,7
-22.9044,-68.2063,6
-34.8834,-56.1738,1
-34.8953,-56.1729,2
-34.7982,-56.1158,2
-34.8219,-56.1471,2
-34.8475,-56.2842,3
35.987,-87.145,4
-34.8359,-56.1523,1
-34.8528,-56.1698,3
41.1858,-73.1852,1
41.1858,-73.1852,1
-34.8948,-56.1782,1
-34.8905,-56.1714,2
-34.8918,-56.1699,1
-34.8607,-56.1761,2
-34.8904,-56.1712,2
-34.8252,-56.1621,2
-34.8268,-56.1617,2
-34.8222,-56.1468,2
-34.8246,-56.2391,2
-34.8546,-56.2115,2
44.0548,-121.327,2
-34.8833,-56.1738,1
28.6604,-17.9071,5
-34.8834,-56.1738,1
-34.8302,-56.1669,1
-34.8252,-56.1621,1
-34.8252,-56.1621,1
-34.8608,-56.176,2
44.0548,-121.327,2
45.6532,-123.165,2
44.0548,-121.327,2
50.6113,17.0352,5
30.1467,-98.017,6
44.0548,-121.327,3
43.1607,-0.469176,5
40.4894,-107.31,6
-31.7825,-70.9607,2
-31.7807,-70.9683,4
40.2803,-74.0054,4
40.2801,-74.0054,3
-34.6577,-54.1664,5
30.1858,-98.0832,5
30.1467,-98.017,6
36.438,140.358,4
44.0548,-121.327,2
35.7373,139.743,1
-34.8786,-56.1705,1
-19.539,-42.6502,3
-34.9038,-56.1758,3
36.084,140.116,2
45.6642,-123.165,3
40.6096,-108.945,7
47.6103,20.7283,5
-34.8767,-56.1838,3
-34.9058,-56.1419,6
30.3585,-103.661,6
-34.7853,-55.9721,5
-34.8749,-56.1974,7
-34.9053,-56.1414,4
47.4976,-117.574,2
45.6532,-123.165,4
35.7373,139.743,2
35.7373,139.743,3
-34.7085,-56.0565,3
-31.7807,-70.9683,4
-31.7825,-70.9607,4
-29.3719,65.7053,4
-31.7825,-70.9607,4
45.6532,-123.165,3
-31.7807,-70.9683,3
-31.7807,-70.9683,3
-34.8747,-56.1732,5
-34.8764,-56.1849,1
-34.8794,-56.1889,1
-34.8855,-56.1918,2
-34.7329,-56.0306,2
34.4734,132.793,5
44.3282,10.8139,6
43.1606,-0.469299,6
32.0403,35.3337,5
35.5451,-97.3013,5
39.5179,-0.436886,4
52.5076,1.1035,6
34.1042,-107.272,6
35.5749,-78.6127,6
51.4147,6.67553,4
40.2042,-105.207,6
40.2041,-105.207,6
47.2332,6.0096,5
24.6504,-81.3083,6
40.2036,-105.2,6
34.1042,-107.272,6
57.045,16.8728,7
1.29767,103.773,6
50.5544,3.403,5
38.9793,-76.9214,4
50.7142,6.18813,6
50.7143,6.1881,6
49.7749,11.6968,6
40.527,-4.96761,6
43.333,-0.1676,6
40.4116,-3.70714,5
28.9556,-13.77,6
56.456,16.4282,6
56.9475,16.7789,6
57.188,17.0303,7
57.2481,17.0579,6
57.3668,17.0913,7
52.3972,13.0485,5
56.7421,16.5465,6
56.7173,16.535,6
56.6817,16.5239,6
56.6945,16.3576,5
56.7035,16.359,5
56.7057,16.3477,5
37.7147,-113.056,6
56.8193,16.733,6
56.7842,16.7368,6
56.735,16.2938,6
56.7941,16.2554,6
31.9301,-109.038,7
35.5451,-97.3012,5
27.8736,-82.6427,5
43.1556,5.8962,5
56.5166,16.4389,6
44.0521,-122.861,6
44.0545,-122.84,6
44.0755,-122.78,6
44.0791,-122.757,6
56.8652,16.7288,6
56.9406,16.7803,6
56.9594,16.7942,6
56.9833,16.8107,7
57.0807,16.9184,7
57.1434,17.0037,7
57.349,17.0335,7
31.2211,118.162,6
30.3358,-97.767,4
39.6269,27.8876,6
35.5789,-98.1393,3
53.5604,-113.923,4
52.3972,13.0485,5
52.2221,8.01001,6
36.0972,-115.025,2
51.1218,6.77015,5
56.6506,16.5737,6
56.7306,16.7167,7
49.1967,-107.718,7
51.1141,6.77026,5
51.111,6.7731,5
51.1099,6.77426,5
50.9285,7.07975,4
52.6304,5.1566,6
54.3407,10.0778,5
35.7536,-98.5192,6
52.3972,13.0485,5
56.5661,16.6595,7
36.5169,-79.4677,6
56.6499,16.5771,6
56.6386,16.5814,6
56.5346,16.6018,7
56.5447,16.6077,7
56.5212,16.605,7
56.5573,16.6449,7
56.6061,16.6453,7
56.5058,16.4419,6
56.4987,16.4798,7
56.4719,16.5756,7
56.4606,16.5725,7
56.4534,16.5692,7
56.4363,16.562,7
56.3883,16.5433,7
56.2997,16.5029,7
56.2997,16.5029,7
52.9221,10.6125,6
56.6215,16.2158,6
56.5959,16.1967,6
56.7686,16.5876,6
56.7833,16.6876,7
37.399,-122.198,4
54.6034,25.3393,6
33.9873,-116.015,6
-29.0384,26.4046,6
40.2084,-76.9953,5
56.5578,16.4467,7
56.4899,16.4262,7
23.1736,113.327,6
23.1736,113.327,6
40.2084,-76.9953,4
45.0616,-93.3352,4
19.8131,-88.8334,5
35.5433,-80.9219,5
33.756,-98.3891,6
38.5662,-90.4543,5
30.4221,-91.1683,4
41.049,-3.61117,6
35.5453,-97.3011,5
48.7293,9.60727,6
48.7295,9.60727,6
8.63735,-70.2216,6
37.415,23.3346,6
36.2108,-112.061,6
28.6682,-17.9032,7
48.7294,9.6073,6
41.5475,9.30377,6
48.6604,9.86418,6
48.7408,9.60598,6
48.7294,9.60726,6
47.7833,10.575,6
48.5475,9.04247,5
48.7295,9.60725,6
-32.1325,-71.3567,6
-21.2668,55.5006,6
48.0158,-4.36115,6
-21.3741,55.5952,6
52.2861,5.5297,6
41.7742,-70.627,6
39.6983,-83.4089,6
48.4375,-123.34,5
39.2648,-77.1889,5
38.0054,-105.361,7
47.6563,-117.091,6
50.2192,16.4658,6
34.518,-112.491,6
47.9151,-117.469,6
47.9151,-117.469,6
47.1432,16.6366,6
39.2649,-77.1894,5
39.265,-77.1891,6
6.75338,80.3914,6
38.0054,-105.361,7
46.6592,0.298581,6
43.7605,7.0743,6
43.7605,7.07432,6
43.7604,7.07432,6
40.5132,27.4968,6
46.9201,-0.871146,6
40.3763,-87.9532,6
-21.2396,55.4933,6
48.0248,0.215842,4
38.6216,-9.17249,2
44.0548,-121.327,3
-34.8181,-56.205,4
-31.7806,-70.9685,2
-34.8181,-56.205,5
-34.8181,-56.205,3
-34.8181,-56.205,1
44.0548,-121.327,3
-31.7825,-70.9607,3
-31.7837,-70.9793,3
44.0548,-121.327,4
35.546,-121.073,5
35.5438,-121.072,6
25.9127,-81.7286,7
47.7976,-96.7939,6
37.7073,-122.106,3
40.2654,-76.7083,3
35.5123,-82.9284,6
35.6146,140.104,3
52.6235,12.721,6
40.6108,33.6085,5
52.2376,9.09812,6
-34.8697,-56.17,1
38.7209,-75.076,3
44.0548,-121.327,4
37.5816,126.997,1
47.2669,8.26783,5
35.9329,137.811,6
51.83,4.11334,4
45.1788,-72.0693,5
43.4188,-80.557,3
38.2448,-107.763,6
49.2232,-123.097,4
45.6532,-123.165,4
36.5282,138.111,5
-31.3861,-57.9621,3
48.7293,9.60711,6
38.9234,-75.8264,3
33.8676,-98.5001,3
38.6874,-107.6,6
45.6532,-123.165,3
26.6402,142.159,3
-26.0767,127.722,4
32.7705,-96.6413,4
42.998,-89.6099,6
48.4375,-123.339,5
33.415,-111.55,5
44.0548,-121.327,4
-19.5428,-42.6224,4
36.3913,-83.6599,5
36.3577,137.996,5
36.3121,137.932,5
38.6434,34.8354,5
42.77,10.8415,6
42.7717,-71.4969,3
32.5755,-97.075,1
41.5526,-73.8798,5
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
40.2654,-76.7083,4
38.8705,-99.3377,2
33.0414,-116.879,3
34.4956,-118.303,4
35.5535,-120.754,6
48.6852,9.82044,6
-17.4329,-41.999,4
-19.5052,-42.6025,4
-19.514,-42.6209,4
38.5786,-76.102,2
33.9716,-80.9968,3
35.9267,-89.9329,4
32.5765,-97.077,2
36.084,140.118,3
34.1961,-118.398,2
35.173,-111.655,5
49.5934,8.7354,6
52.3972,13.0488,4
38.6482,-94.7024,4
33.415,-111.55,3
33.0414,-116.879,3
39.6648,-122.639,6
47.6102,20.7282,5
36.1045,137.942,4
54.0787,13.3561,6
32.5585,-97.1323,2
-34.9105,-56.1919,2
-34.8844,-56.1343,2
32.7261,-99.2977,6
30.423,-91.1685,3
35.7535,-98.5195,6
36.1278,137.863,5
32.576,-97.0494,3
52.6304,13.3185,5
43.1556,5.89622,5
32.5632,-97.1417,1
32.5729,-97.0726,1
52.3971,13.0487,5
44.0548,-121.327,4
32.5944,-97.0851,4
41.1289,-101.709,4
43.0845,-0.423985,6
38.0286,-97.9218,4
43.1535,-0.450535,6
32.5632,-97.1417,3
38.8326,-97.5678,1
36.2843,-95.8363,3
44.3568,-78.522,6
35.7373,139.743,3
51.0591,-114.053,3
38.8878,-119.82,6
32.8998,-97.0403,2
52.8766,12.0513,6
33.1593,-96.8345,2
35.7732,-78.6898,3
32.5822,-97.072,1
38.7312,-82.9946,3
35.7848,-78.6737,3
32.5712,-97.0556,2
35.8263,-79.0419,2
-34.9228,-56.1657,2
35.7796,-78.6382,2
32.6892,-96.9253,4
40.0326,-75.2303,1
47.618,17.6535,5
43.6514,-72.9261,5
43.6285,-72.763,6
4.75221,-74.0699,1
44.0548,-121.327,3
49.2403,6.98698,5
35.7868,-78.6712,3
35.7849,-78.671,3
44.3996,26.1133,2
39.5848,-77.0008,4
34.8873,132.076,4
32.576,-97.065,1
32.576,-97.065,1
43.6066,-72.9749,5
51.8697,7.91498,4
52.2994,7.44192,4
27.4707,-82.4976,3
17.0798,-96.7256,2
30.1636,-97.8075,3
38.7296,-82.988,3
38.8953,-98.8598,3
52.7157,12.2694,6
55.3255,-4.63952,3
52.6304,13.3186,5
54.3128,9.97028,6
27.5092,-82.6646,6
41.3145,-73.8579,4
32.0966,-96.4847,3
37.3771,-113.645,6
50.6994,-114.006,6
33.1376,-111.816,5
44.0548,-121.327,4
43.8918,-121.427,6
52.3959,13.0588,4
54.3129,9.97023,6
54.3121,9.97098,6
48.842,2.4632,4
41.2176,-73.8595,4
41.2176,-73.8595,4
41.2174,-73.8594,4
41.2175,-73.8595,4
41.2031,-73.8706,3
41.214,-73.8594,3
41.2171,-73.8595,4
41.3046,-73.8829,3
38.0655,-78.4675,3
41.3046,-73.8828,3
41.2173,-73.8592,4
39.9533,-105.334,5
36.8977,-102.951,6
43.7548,-72.3637,5
43.7235,-72.3067,4
39.7668,-75.0204,2
39.9989,-105.25,4
32.5797,-97.057,3
32.5608,-97.0621,1
43.816,-91.2335,3
32.0964,-96.4844,3
39.7212,141.109,4
35.7844,-78.6724,2
39.9971,-105.309,5
33.3764,-117.251,4
40.0754,-88.2378,3
39.705,141.163,2
43.7549,-72.3636,6
37.599,126.664,2
44.0691,-72.2054,3
43.6903,-72.2214,5
43.7648,-72.376,5
22.8779,120.332,2
43.7195,-72.3137,5
30.1468,-98.017,5
30.4129,-88.6469,3
41.3369,-73.9055,4
38.729,-82.9885,3
39.9205,-105.087,3
32.4335,-97.1025,3
44.0792,-121.365,6
35.4539,136.06,4
35.7213,139.649,1
30.6994,-95.446,5
44.1513,-121.054,3
41.3099,-73.9076,3
35.0115,135.743,3
38.8878,-119.82,6
38.38,-78.9671,3
47.6101,20.7278,4
39.9205,-105.087,2
39.9205,-105.087,2
41.325,-73.8269,4
30.4221,-91.1683,3
47.69,-122.35,2
33.3764,-117.251,3
48.5802,-4.27334,7
37.244,-77.4103,5
32.5574,-97.0695,3
46.3588,16.6205,4
38.8878,-119.82,6
46.3588,16.6205,4
44.0548,-121.327,4
63.8814,-22.4295,5
42.8323,-100.528,6
42.8133,-100.505,6
41.3329,-73.8954,4
42.8612,-100.549,5
32.2695,-96.7093,3
42.9003,-100.483,6
42.8926,-100.479,6
42.5994,-100.891,6
43.6959,-72.2791,5
42.5815,-100.891,6
40.7147,-73.5961,2
42.5992,-100.897,6
32.3249,-96.6509,4
40.6028,-112.293,3
48.1739,-114.338,6
44.3741,142.483,5
48.1784,-114.834,6
43.4278,141.508,5
32.5825,-97.0492,3
32.5825,-97.0492,3
32.4871,-96.915,4
38.8968,-77.1124,2
41.3613,-73.9033,2
38.8968,-77.1124,1
30.413,-88.6467,4
41.2084,-73.8913,3
44.1176,15.2366,4
32.3304,-96.6388,3
45.846,-68.7474,6
40.8079,-81.954,4
40.8079,-81.954,4
32.1521,-95.8933,6
41.1359,-73.789,3
38.4627,-105.377,6
43.7022,-72.2896,2
32.3783,-96.7708,3
47.5684,-2.50981,4
32.588,-97.0676,1
38.3821,-78.9767,3
38.2659,-78.8336,5
32.9957,-96.7811,1
32.5672,-97.0808,3
43.5437,-72.2529,5
32.7926,-97.0603,1
32.778,-97.2168,1
33.3764,-117.251,3
32.5742,-97.0729,2
32.3562,-96.6515,3
45.0808,14.1182,5
45.0832,14.1587,2
45.0768,14.165,6
45.115,14.1132,4
45.0968,14.1167,5
45.1,15.2,3
45.0808,14.1182,1
45.1735,14.1392,2
45.0923,14.0721,6
45.0808,14.1182,3
45.0779,14.1549,3
45.1564,14.075,5
32.5411,-97.1229,3
40.3307,-74.121,3
32.3293,-96.6253,4
35.7846,-78.6721,3
33.0735,130.535,5
45.0812,14.0977,1
45.081,14.0963,4
45.3014,14.121,6
45.1039,14.1173,5
45.1588,14.1028,5
45.0811,14.1097,6
45.0811,14.1097,1
44.9879,14.1144,6
45.3587,17.3818,3
45.3579,17.3774,3
45.1001,14.1185,4
45.2835,14.0808,3
45.0838,14.0993,3
45.076,14.1292,1
45.0749,14.1267,1
45.1039,14.0563,3
45.1891,14.0864,5
45.1758,14.0329,2
45.2069,14.1354,6
45.1132,14.1513,4
32.1124,-96.49,2
39.6201,-76.9199,1
47.496,-117.573,1
40.2803,-74.0054,4
40.2803,-74.0054,3
40.3957,-74.2879,4
40.2803,-74.0054,4
40.2803,-74.0054,2
40.1137,-74.0376,4
30.7436,-95.3987,5
44.0548,-121.327,1
35.7809,-78.6699,2
35.1148,-79.5908,6
35.2121,-111.588,2
35.1885,-111.685,3
44.0548,-121.327,5
43.2748,-8.32708,2
38.7664,-77.0566,1
38.9934,-78.2543,5
28.6587,-17.9084,2
43.2842,-8.35692,3
-46.8918,168.131,6
-46.8996,168.148,6
40.2803,-74.0054,5
44.0548,-121.327,5
-30.8987,-55.5448,2
38.877,-83.0092,2
33.4622,-111.911,4
47.3702,-68.3262,3
47.3702,-68.3262,3
32.6892,-96.9253,1
39.9323,-75.1589,1
47.8282,-122.214,2
28.6586,-17.9084,3
-14.6416,-57.4946,1
32.6892,-96.9253,2
29.5529,-95.0934,7
33.1933,-117.272,1
38.7291,-82.9884,4
30.4069,-88.6526,5
29.6209,-98.4733,2
36.9521,-120.087,5
43.2677,-8.31981,3
33.1934,-117.272,2
33.3764,-117.251,3
28.6575,-17.909,1
30.2177,-81.6026,5
30.4069,-88.6526,4
32.5821,-97.0493,3
32.0158,-110.992,5
47.2796,-122.488,2
35.8191,-96.4447,6
33.1686,-117.138,2
44.0548,-121.327,4
30.4183,-88.6481,3
34.6717,-76.5137,5
40.2811,-74.0096,3
40.2811,-74.0097,3
29.6257,-98.5067,3
29.6257,-98.5067,3
47.2639,-122.491,2
33.3764,-117.251,2
37.0078,-107.41,5
44.0548,-121.327,4
28.6574,-17.9089,5
39.0874,-76.5887,3
37.4654,-76.9643,5
37.3999,-108.271,6
33.3764,-117.251,2
38.7289,-82.9888,3
41.942,-70.6641,1
59.933,10.97,5
39.984,-105.483,6
52.3972,13.0487,5
38.7289,-82.989,4
32.6035,-97.0489,1
35.819,-96.4447,5
43.9107,-110.636,6
32.5588,-97.0643,3
47.1737,-122.444,2
47.1772,-122.457,4
31.9067,-110.987,3
47.3071,-122.159,5
47.3071,-122.159,5
47.2551,-122.49,4
47.2581,-122.441,3
32.5453,-97.115,3
35.0164,135.746,3
35.0164,135.746,3
32.5722,-97.0563,1
37.0902,-95.7129,4
47.4533,-122.462,2
33.1934,-117.272,2
47.1802,-122.285,3
31.9695,-110.975,2
32.6136,-97.0434,1
47.374,-122.752,3
47.1771,-122.457,4
47.4018,-122.249,2
39.9535,-105.333,4
27.0271,128.448,6
47.3276,-122.67,4
47.3621,-122.6,3
52.3972,13.0487,5
38.2397,-76.5712,2
32.5598,-97.0673,1
47.3223,-122.313,3
47.2416,-122.372,1
47.1942,-122.451,3
47.1942,-122.451,4
47.2416,-122.372,3
47.3211,-122.394,1
47.3144,-122.391,3
47.2542,-122.443,1
47.3164,-122.615,3
47.3164,-122.615,3
47.3009,-122.579,1
43.2842,-8.35696,1
53.26,19.3957,6
47.3191,-122.426,2
39.9577,-105.341,5
34.618,-112.454,3
44.0548,-121.327,4
38.7308,-82.9929,1
41.737,-111.834,2
41.737,-111.834,4
28.6586,-17.9082,1
44.0548,-121.327,4
45.0322,-93.3386,4
44.7933,-93.1021,1
41.1334,-112.102,3
28.6585,-17.9085,1
41.7434,-111.814,4
41.7157,-111.821,3
34.612,-112.451,5
40.0076,-105.266,4
34.54,-112.469,2
41.7425,-111.811,3
41.7556,-111.814,1
41.7447,-111.807,3
50.6349,9.39782,4
50.6349,9.39782,4
26.5875,-81.6547,4
41.0755,-74.8549,4
34.54,-112.469,4
34.6949,-112.122,4
26.5895,-81.6386,3
40.0313,-105.26,2
39.0709,-106.989,6
38.8389,-97.453,6
33.2041,-117.337,3
35.1899,-106.547,5
38.6764,-97.6019,6
33.1404,-117.166,3
32.5632,-97.1417,1
38.6771,-121.375,3
-6.6994,-36.2797,5
38.5772,-97.6741,4
47.5177,-122.373,2
32.5577,-97.1342,3
47.1715,-122.27,3
33.2387,-117.338,2
51.9043,-8.4589,3
32.5548,-97.0718,2
32.5725,-97.0593,3
32.5454,-97.0931,1
32.9628,-117.036,3
51.0837,-115.059,5
44.0548,-121.327,4
43.0014,-85.6659,2
38.6822,-97.6104,2
39.9389,-105.067,2
33.2195,-117.377,2
38.4617,-121.381,4
38.5995,-121.476,4
37.5077,-77.1687,4
40.3223,-75.3233,3
33.1538,-117.197,3
33.1739,-117.327,3
40.0343,-105.279,2
34.9463,-92.5723,6
28.5327,-17.8146,3
28.6603,-17.9056,4
28.6603,-17.9056,5
43.0236,-85.6509,3
33.0396,-116.865,2
40.0017,-105.307,4
41.4494,-71.4951,3
47.2046,-122.538,3
42.296,-71.6927,4
42.296,-71.6929,3
38.9021,-94.727,2
-8.82058,-36.2292,6
40.4191,-3.70481,1
33.1538,-117.197,1
26.2914,-80.0935,3
33.1685,-117.138,2
47.2597,-122.519,1
38.848,-104.826,5
40.7191,-80.0782,3
47.4962,-117.573,2
47.2548,-122.491,3
47.2551,-122.49,3
47.0887,-122.301,4
39.9991,-105.295,3
40.2799,-75.9171,3
40.0017,-105.307,3
47.0994,-122.293,2
48.2244,11.6756,4
41.9436,-75.5992,3
48.2245,11.6757,5
39.9555,-105.337,4
47.141,-122.344,4
47.2572,-122.492,1
39.9535,-105.333,6
39.9533,-105.334,6
40.0036,-105.263,5
40.0084,-105.278,3
38.6382,-106.557,6
38.609,-106.513,6
40.006,-105.267,3
39.9521,-105.363,3
40.0029,-105.26,1
40.0017,-105.307,3
41.3276,-72.1926,7
39.954,-105.338,6
39.9535,-105.333,6
39.9832,-105.497,5
28.6989,-81.3081,4
32.5848,-97.0706,2
40.0055,-105.279,1
38.6344,-90.0314,4
32.9628,-117.036,5
39.2207,-94.5728,4
39.2207,-94.5728,2
39.714,-82.2085,5
26.2915,-80.0936,3
39.9979,-105.249,1
42.5794,-94.7107,1
37.4239,-81.0084,3
44.0548,-121.327,1
40.0024,-105.256,1
29.9532,-95.7322,1
44.1275,15.243,2
39.9982,-105.252,3
44.0548,-121.327,3
44.0548,-121.327,3
44.8389,-93.0925,2
18.7258,98.9255,3
38.2291,-76.5847,3
-22.8098,-43.4194,2
39.9205,-105.087,7
39.9205,-105.087,1
34.2058,-77.8415,3
42.4321,-88.0152,1
42.4324,-88.0152,5
52.2264,21.158,1
35.2228,140.302,5
35.7546,139.468,2
35.8268,139.735,2
35.6419,139.277,2
35.7592,139.548,2
35.686,139.728,2
35.7118,139.92,3
46.5734,11.6742,4
-8.05161,-34.8922,2
51.3034,-114.023,1
34.877,-84.9588,4
35.6536,139.8,2
35.7093,139.638,2
35.7876,139.903,2
36.1836,139.294,3
34.4507,135.516,3
35.7995,139.98,2
35.3241,139.443,2
42.588,-95.9675,2
51.3018,-114.032,2
35.7928,139.447,2
35.6318,140.109,2
36.1269,140.083,4
34.9771,138.383,3
35.682,139.928,2
35.6532,140.172,3
43.6418,-85.8161,6
36.3897,140.252,3
45.9835,7.78468,5
44.875,11.0728,5
42.5923,-95.9708,5
51.0486,-114.071,1
47.5802,-117.687,1
33.5127,-112.459,4
35.7255,139.745,1
36.3087,139.831,4
35.9867,139.741,2
35.7767,140.001,2
35.8856,139.926,3
40.167,-104.99,4
37.9109,-122.276,3
47.5802,-117.687,1
36.1076,140.046,2
35.7505,139.696,2
35.8597,139.989,2
35.7276,139.879,3
36.404,139.345,2
35.7178,139.566,3
35.8439,139.435,3
35.931,140.166,2
35.8526,139.416,3
35.8527,139.416,3
35.4907,139.636,3
35.7265,139.695,2
35.5249,138.742,5
-7.0303,110.387,3
42.6318,-98.6943,6
45.5416,10.2118,3
45.367,10.4362,2
37.5373,15.0625,4
